Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.22-192.168.1.29-2404-40149-6,192.168.1.29,40149.0,192.168.1.22,2404.0,6.0,06/06/2020 12:22:31 AM,25005489.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.0793239036437168,0.3199297562227237,3572212.7142857136,4661472.828841892,10012650.0,136.0,10007503.0,10007503.0,0.0,10007503.0,10007503.0,25005489.0,5001097.8,4864718.4366207365,10013310.0,1377.0,0.0,1.0,0.0,0.0,64,192,0.0799824390556809,0.2399473171670428,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2175116.5,3075145.873090332,4349573.0,660.0,10009746.5,4106.169078350282,10012650.0,10006843.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-37115-6,192.168.1.29,37115.0,192.168.1.22,2404.0,6.0,05/06/2020 10:07:24 PM,31000133.0,2.0,9.0,22.0,103.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,11.444444444444445,5.1747248987533405,4.032240764902523,0.3548371873114221,3100013.3,4251259.446386422,10016092.0,70.0,10006796.0,10006796.0,0.0,10006796.0,10006796.0,31000133.0,3875016.625,4450492.391927403,10016747.0,445.0,0.0,1.0,0.0,0.0,64,288,0.0645158522384403,0.2903213350729817,6.0,16.0,10.916666666666664,5.142661732699295,26.4469696969697,0,0,0,1,1,0.0,0.0,0.0,4.0,11.909090909090908,11.0,11.444444444444445,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,9.0,103.0,-1.0,260.0,2.0,0.0,1490384.3333333335,2579912.780926777,4469411.0,655.0,8735511.333333334,2209418.561359602,10016092.0,6184301.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-38287-6,192.168.1.29,38287.0,192.168.1.22,2404.0,6.0,05/06/2020 10:11:35 PM,24009079.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.2071201065230364,0.3332072837946012,3429868.428571428,4669803.810312337,10013271.0,65.0,10014967.0,10014967.0,0.0,10014967.0,10014967.0,24009079.0,4801815.8,4948612.976693186,10015796.0,9064.0,0.0,1.0,0.0,0.0,64,192,0.0833018209486503,0.2499054628459509,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1772387.5,2502963.551035552,3542250.0,2525.0,10012856.5,586.1915216036479,10013271.0,10012442.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-39681-6,192.168.1.29,39681.0,192.168.1.22,2404.0,6.0,05/06/2020 07:47:50 PM,25763465.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,2.9887284183241656,0.3105172382674457,3680495.0,4605344.056066315,10012267.0,88.0,10013304.0,10013304.0,0.0,10013304.0,10013304.0,25763465.0,5152693.0,4726312.338148475,10013471.0,1693.0,0.0,1.0,0.0,0.0,64,192,0.0776293095668614,0.2328879287005843,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1448.5,345.7752160002218,1693.0,1204.0,10012183.5,118.08683245815344,10012267.0,10012100.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-35177-6,192.168.1.29,35177.0,192.168.1.22,2404.0,6.0,05/06/2020 11:18:19 PM,22014698.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.4976632429843013,0.3633935836866806,3144956.8571428573,4728276.574414488,10020659.0,72.0,10013518.0,10013518.0,0.0,10013518.0,10013518.0,22014698.0,4402939.6,5158994.977167869,10021357.0,19135.0,0.0,1.0,0.0,0.0,64,192,0.0908483959216701,0.2725451877650105,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,812686.5,1148325.1491909858,1624675.0,698.0,10016739.5,5543.010057721346,10020659.0,10012820.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-37569-6,192.168.1.29,37569.0,192.168.1.22,2404.0,6.0,05/06/2020 07:33:14 PM,50715377.0,2.0,11.0,22.0,125.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,11.363636363636363,5.143398239932958,2.89852917784679,0.2563325123265869,4226281.416666667,4992596.983197175,10046571.0,156.0,30261572.0,30261572.0,0.0,30261572.0,30261572.0,50715377.0,5071537.7,5069963.302767258,10047509.0,1829.0,0.0,1.0,0.0,0.0,64,352,0.0394357711271672,0.2168967411994196,6.0,16.0,10.928571428571429,5.1210618747750685,26.22527472527473,0,0,0,1,1,0.0,0.0,0.0,5.0,11.769230769230768,11.0,11.363636363636363,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,11.0,125.0,-1.0,260.0,2.0,0.0,336544.25,388324.2746368685,692670.0,156.0,9873840.0,204204.81563249195,10046571.0,9596880.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-44327-6,192.168.1.29,44327.0,192.168.1.22,2404.0,6.0,05/06/2020 09:12:04 PM,30836737.0,2.0,9.0,22.0,103.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,11.444444444444445,5.1747248987533405,4.053606579710428,0.3567173790145177,3083673.7,4194588.693251477,10025982.0,73.0,10027470.0,10027470.0,0.0,10027470.0,10027470.0,30836737.0,3854592.125,4385199.50846668,10026055.0,450.0,0.0,1.0,0.0,0.0,64,288,0.0648577052753668,0.2918596737391508,6.0,16.0,10.916666666666664,5.142661732699295,26.4469696969697,0,0,0,1,1,0.0,0.0,0.0,4.0,11.909090909090908,11.0,11.444444444444445,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,9.0,103.0,-1.0,260.0,2.0,0.0,1530519.333333333,2647951.2022243408,4588110.0,1488.0,8748058.333333334,2202367.590543489,10025982.0,6204994.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-40235-6,192.168.1.29,40235.0,192.168.1.22,2404.0,6.0,05/06/2020 08:12:30 PM,20996571.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.905236288344416,0.3333877707936215,3499428.5,5055135.827415471,10007563.0,82.0,10008530.0,10008530.0,0.0,10008530.0,10008530.0,20996571.0,5249142.75,5509234.24509144,10007675.0,197.0,0.0,1.0,0.0,0.0,64,160,0.0952536487981775,0.2381341219954439,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,582.0,544.4722215136417,967.0,197.0,10007135.5,604.5762979144981,10007563.0,10006708.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-41263-6,192.168.1.29,41263.0,192.168.1.22,2404.0,6.0,05/06/2020 10:23:46 PM,41187030.0,2.0,10.0,22.0,109.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,10.9,5.173651192984184,3.180612925962372,0.291353855813347,3744275.4545454537,4478071.033141376,10023460.0,117.0,31182547.0,31182547.0,0.0,31182547.0,31182547.0,41187030.0,4576336.666666667,4559044.063817902,10023577.0,408.0,0.0,1.0,0.0,0.0,64,320,0.0485589759688911,0.2427948798444559,6.0,16.0,10.538461538461537,5.1090668524265865,26.102564102564106,0,0,0,1,1,0.0,0.0,0.0,5.0,11.416666666666664,11.0,10.9,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,10.0,109.0,-1.0,260.0,2.0,0.0,1390833.0,2407328.0606840854,4170576.0,782.0,9253603.5,1081566.047229202,10023460.0,7719159.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-40503-6,192.168.1.29,40503.0,192.168.1.22,2404.0,6.0,05/06/2020 08:14:52 PM,23999906.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.2083458993547724,0.3333346388940023,3428558.0,4710602.382740945,10034145.0,89.0,10028421.0,10028421.0,0.0,10028421.0,10028421.0,23999906.0,4799981.2,5006552.400069603,10035932.0,1095.0,0.0,1.0,0.0,0.0,64,192,0.0833336597235005,0.2500009791705017,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1884062.0,2661938.833115817,3766337.0,1787.0,10030389.5,5311.079033492159,10034145.0,10026634.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-39689-6,192.168.1.29,39689.0,192.168.1.22,2404.0,6.0,05/06/2020 08:57:55 PM,23225982.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.3152527199926363,0.344441841038196,3317997.4285714286,4645062.935396242,10024175.0,75.0,10007319.0,10007319.0,0.0,10007319.0,10007319.0,23225982.0,4645196.4,4966286.5564419255,10025190.0,987.0,0.0,1.0,0.0,0.0,64,192,0.086110460259549,0.258331380778647,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1001.0,19.798989873223327,1015.0,987.0,10015239.5,12636.70528658479,10024175.0,10006304.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-40799-6,192.168.1.29,40799.0,192.168.1.22,2404.0,6.0,05/06/2020 10:36:51 PM,20996530.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9052419614098137,0.3333884218011262,3499421.666666666,5079159.864683634,10069115.0,83.0,10012886.0,10012886.0,0.0,10012886.0,10012886.0,20996530.0,5249132.5,5545806.587855639,10069849.0,788.0,0.0,1.0,0.0,0.0,64,160,0.0952538348003217,0.2381345870008044,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,761.0,38.18376618407357,788.0,734.0,10040633.5,40278.923576729314,10069115.0,10012152.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-43965-6,192.168.1.29,43965.0,192.168.1.22,2404.0,6.0,05/06/2020 08:54:03 PM,25093996.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.0684630698116,0.3188013579025038,3584856.571428572,4681869.407562001,10021413.0,79.0,10013307.0,10013307.0,0.0,10013307.0,10013307.0,25093996.0,5018799.2,4887552.824711023,10022164.0,2883.0,0.0,1.0,0.0,0.0,64,192,0.0797003394756259,0.2391010184268779,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2266809.0,3204689.9567240514,4532867.0,751.0,10016984.5,6262.84476096925,10021413.0,10012556.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-39261-6,192.168.1.29,39261.0,192.168.1.22,2404.0,6.0,05/06/2020 10:22:56 PM,22892915.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.3634860392396515,0.3494530949859378,3270416.4285714286,4655019.811243624,10010607.0,125.0,10011444.0,10011444.0,0.0,10011444.0,10011444.0,22892915.0,4578583.0,5002168.587295313,10010732.0,6745.0,0.0,1.0,0.0,0.0,64,192,0.0873632737464844,0.2620898212394533,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,3791.0,4177.586863250122,6745.0,837.0,10008027.0,3648.6709909225847,10010607.0,10005447.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-36855-6,192.168.1.29,36855.0,192.168.1.22,2404.0,6.0,05/06/2020 09:20:43 PM,24974175.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.0831849300327234,0.3203309018215817,3567739.2857142864,4738085.361522512,10013405.0,251.0,10008102.0,10008102.0,0.0,10008102.0,10008102.0,24974175.0,4994835.0,4976911.796240164,10014094.0,251.0,0.0,1.0,0.0,0.0,64,192,0.0800827254553954,0.2402481763661863,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2417469.5,3417843.760378829,4834250.0,689.0,10010409.0,4236.983832869792,10013405.0,10007413.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-43795-6,192.168.1.29,43795.0,192.168.1.22,2404.0,6.0,05/06/2020 09:54:19 PM,20979531.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.907595980100794,0.3336585550935337,3496588.5,5065083.120150141,10028059.0,84.0,10028988.0,10028988.0,0.0,10028988.0,10028988.0,20979531.0,5244882.75,5526238.790725471,10028179.0,84.0,0.0,1.0,0.0,0.0,64,160,0.0953310157410096,0.2383275393525241,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,506.5,597.5052301026327,929.0,84.0,10018638.5,13322.59886433574,10028059.0,10009218.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-46545-6,192.168.1.29,46545.0,192.168.1.22,2404.0,6.0,05/06/2020 11:23:16 PM,24990594.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.0811592553582363,0.3201204421151414,3570084.8571428573,4714036.960804876,10024469.0,212.0,10011984.0,10011984.0,0.0,10011984.0,10011984.0,24990594.0,4998118.8,4941309.422462198,10025290.0,1038.0,0.0,1.0,0.0,0.0,64,192,0.0800301105287853,0.240090331586356,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2333026.0,3298235.941234344,4665231.0,821.0,10017816.0,9408.762830468202,10024469.0,10011163.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-38691-6,192.168.1.29,38691.0,192.168.1.22,2404.0,6.0,05/06/2020 11:48:18 PM,26000486.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,2.9614831045850454,0.3076865563205241,3714355.142857143,4660895.933652758,10026146.0,116.0,10026873.0,10026873.0,0.0,10026873.0,10026873.0,26000486.0,5200097.2,4788803.953133152,10026262.0,3348.0,0.0,1.0,0.0,0.0,64,192,0.076921639080131,0.2307649172403931,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2037.5,1853.326873489941,3348.0,727.0,8355798.333333332,2880779.407888833,10026146.0,5029371.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-41361-6,192.168.1.29,41361.0,192.168.1.22,2404.0,6.0,05/06/2020 07:46:10 PM,25360480.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.036220134634676,0.3154514425594468,3622925.7142857136,4626701.905566848,10011508.0,151.0,10005204.0,10005204.0,0.0,10005204.0,10005204.0,25360480.0,5072096.0,4788355.084114064,10012696.0,3137.0,0.0,1.0,0.0,0.0,64,192,0.0788628606398617,0.2365885819195851,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2162.5,1378.1511165325812,3137.0,1188.0,10007762.0,5297.644004649615,10011508.0,10004016.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-34391-6,192.168.1.29,34391.0,192.168.1.22,2404.0,6.0,05/06/2020 10:06:36 PM,22995877.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.3484263287718923,0.3478884497425343,3285125.285714285,4688649.436746283,10011876.0,71.0,10012695.0,10012695.0,0.0,10012695.0,10012695.0,22995877.0,4599175.4,5042337.902606121,10011947.0,1294.0,0.0,1.0,0.0,0.0,64,192,0.0869721124356335,0.2609163373069007,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1311089.5,1853002.311477376,2621360.0,819.0,10011422.0,642.0529573173851,10011876.0,10010968.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-45495-6,192.168.1.29,45495.0,192.168.1.22,2404.0,6.0,06/06/2020 12:20:10 AM,20998974.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9049038300633163,0.3333496198433314,3499829.0,5056419.168726383,10012073.0,62.0,10012998.0,10012998.0,0.0,10012998.0,10012998.0,20998974.0,5249743.5,5510904.903798983,10012135.0,1079.0,0.0,1.0,0.0,0.0,64,160,0.0952427485266661,0.2381068713166653,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,1002.0,108.8944443027283,1079.0,925.0,10009311.5,3905.350752493302,10012073.0,10006550.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-35139-6,192.168.1.29,35139.0,192.168.1.22,2404.0,6.0,05/06/2020 09:59:05 PM,23987699.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.209978581105257,0.33350426816678,3426814.1428571427,4717706.3125473885,10033731.0,173.0,10034419.0,10034419.0,0.0,10034419.0,10034419.0,23987699.0,4797539.8,5016901.76666812,10033904.0,2973.0,0.0,1.0,0.0,0.0,64,192,0.0833760670416949,0.250128201125085,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1924119.0,2720142.2064888445,3847550.0,688.0,10023784.5,14066.475198143991,10033731.0,10013838.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-36057-6,192.168.1.29,36057.0,192.168.1.22,2404.0,6.0,05/06/2020 11:44:59 PM,23982716.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.2106455332248443,0.3335735618934903,3426102.2857142864,4722139.151283193,10014225.0,108.0,10015000.0,10015000.0,0.0,10015000.0,10015000.0,23982716.0,4796543.2,5023504.029100225,10014333.0,581.0,0.0,1.0,0.0,0.0,64,192,0.0833933904733725,0.2501801714201177,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1968642.5,2782984.907453237,3936510.0,775.0,10011663.0,3623.215146799869,10014225.0,10009101.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-41993-6,192.168.1.29,41993.0,192.168.1.22,2404.0,6.0,05/06/2020 10:33:18 PM,21986273.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.502185204377295,0.3638633978573813,3140896.1428571427,4722380.196898291,10013794.0,72.0,10012959.0,10012959.0,0.0,10012959.0,10012959.0,21986273.0,4397254.6,5152613.630543367,10014476.0,1689.0,0.0,1.0,0.0,0.0,64,192,0.0909658494643453,0.272897548393036,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,720754.0,1018335.5882851192,1440826.0,682.0,10013035.5,1072.6809870599925,10013794.0,10012277.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-45105-6,192.168.1.29,45105.0,192.168.1.22,2404.0,6.0,05/06/2020 10:42:39 PM,20997482.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9051102413136967,0.3333733063802602,3499580.333333333,5058005.998160843,10011626.0,65.0,10015195.0,10015195.0,0.0,10015195.0,10015195.0,20997482.0,5249370.5,5515270.534333893,10015491.0,1009.0,0.0,1.0,0.0,0.0,64,160,0.0952495161086457,0.2381237902716144,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,2437.0,2019.49696706878,3865.0,1009.0,10011478.0,209.3036072312181,10011626.0,10011330.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-33211-6,192.168.1.29,33211.0,192.168.1.22,2404.0,6.0,05/06/2020 11:43:13 PM,29278640.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,2.6299035747562045,0.2732367350396057,4182662.857142857,5098381.75472203,10019150.0,187.0,10019903.0,10019903.0,0.0,10019903.0,10019903.0,29278640.0,5855728.0,5171913.815404845,10019339.0,187.0,0.0,1.0,0.0,0.0,64,192,0.0683091837599014,0.2049275512797042,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,470.0,400.2224381515858,753.0,187.0,9613664.333333334,694796.6583514442,10019150.0,8811398.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-43729-6,192.168.1.29,43729.0,192.168.1.22,2404.0,6.0,05/06/2020 11:46:39 PM,23996939.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.208742581710109,0.3333758526452061,3428134.1428571427,4716471.475979631,10025024.0,144.0,10024074.0,10024074.0,0.0,10024074.0,10024074.0,23996939.0,4799387.8,5014535.172787823,10025754.0,155.0,0.0,1.0,0.0,0.0,64,192,0.0833439631613015,0.2500318894839046,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1921088.5,2715797.0353184533,3841447.0,730.0,10024184.0,1187.9393923934,10025024.0,10023344.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-46709-6,192.168.1.29,46709.0,192.168.1.22,2404.0,6.0,05/06/2020 11:11:37 PM,24009481.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.207066408474218,0.3332017047765422,3429925.8571428573,4656419.887119588,10017573.0,76.0,10015067.0,10015067.0,0.0,10015067.0,10015067.0,24009481.0,4801896.2,4928665.764004768,10018186.0,1301.0,0.0,1.0,0.0,0.0,64,192,0.0833004261941355,0.2499012785824066,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1693124.5,2393572.7177724307,3385636.0,613.0,10016013.5,2205.466050520841,10017573.0,10014454.0,c_rd_na_1_DoS
